,Unnamed: 0,country,continent,year,happiness,democracy_score,index_of_functioning_goverment,code,population,women_in_parliament_%,daily_income_usd,income_inequlity
2080,2080,Comoros,Africa,2019,42.9,31.5,22.1,COM,850891.0,6.06,5.82,45.1
2102,2102,Rwanda,Africa,2019,33.1,31.6,42.9,RWA,12626938.0,55.7,2.91,43.7
2108,2108,South Sudan,Africa,2019,28.2,,,SSD,11062114.0,26.6,1.34,44.1
2110,2110,Togo,Africa,2019,41.9,33.0,17.9,TGO,8082359.0,16.5,2.96,43.0
2115,2115,Afghanistan,Asia,2019,25.7,28.5,6.4,AFG,38041757.0,27.2,2.82,37.7
2144,2144,Tanzania,Africa,2019,34.8,51.6,50.0,TZA,58005461.0,36.9,2.84,40.5
2147,2147,Norway,Europe,2019,74.9,98.7,96.4,NOR,5347896.0,40.8,71.3,27.6
2150,2150,Yemen,Asia,2019,35.3,19.5,0.0,,,0.97,2.36,36.7
2153,2153,Denmark,Europe,2019,76.5,92.2,92.9,DNK,5814422.0,39.1,57.5,28.2
2163,2163,Finland,Europe,2019,78.1,92.5,89.3,FIN,5521606.0,47.0,53.3,27.3
2170,2170,Iceland,Europe,2019,75.0,95.8,92.9,ISL,360563.0,38.1,60.9,26.1
2178,2178,Netherlands,Europe,2019,74.5,90.1,92.9,NLD,17344874.0,33.8,55.3,28.1
2187,2187,Sweden,Europe,2019,73.5,93.9,96.4,SWE,10278887.0,47.3,56.8,30.0
2188,2188,Switzerland,Europe,2019,75.6,90.3,92.9,CHE,8575280.0,38.6,70.6,33.1
2192,2192,Canada,North America,2019,72.3,92.2,96.4,CAN,37601230.0,33.2,61.8,33.3
2198,2198,Haiti,North America,2019,37.2,45.7,20.7,HTI,11263079.0,2.74,4.79,60.5
2206,2206,Australia,Australia and Oceania,2019,72.2,90.9,89.3,AUS,25365745.0,36.6,61.7,34.4
2207,2207,New Zealand,Australia and Oceania,2019,73.0,92.6,92.9,NZL,4979300.0,40.8,47.4,35.2
2542,2542,Afghanistan,,2020,,28.5,6.4,AFG,38928341.0,27.2,2.62,38.3
2548,2548,Australia,,2020,,89.6,85.7,AUS,25693267.0,37.0,59.8,34.4
2551,2551,Burundi,,2020,,21.4,0.0,BDI,11890781.0,38.9,1.45,40.2
2564,2564,Central African Republic,,2020,,13.2,0.0,CAF,4829764.0,8.57,2.12,57.9
2565,2565,Canada,,2020,,92.4,89.3,CAN,38037204.0,33.6,57.8,34.0
2566,2566,Switzerland,,2020,,88.3,85.7,CHE,8636561.0,38.6,68.0,33.7
2574,2574,Comoros,,2020,,30.9,22.1,COM,869595.0,16.7,5.63,45.1
2582,2582,Denmark,,2020,,91.5,89.3,DNK,5831404.0,39.7,55.4,28.8
2591,2591,Finland,,2020,,92.0,89.3,FIN,5529543.0,46.0,51.7,27.3
2608,2608,Haiti,,2020,,42.2,17.1,HTI,11402533.0,0.0,4.55,61.3
2615,2615,Iceland,,2020,,93.7,85.7,ISL,366463.0,38.1,55.7,26.1
2655,2655,Netherlands,,2020,,89.6,92.9,NLD,17441500.0,35.1,52.8,28.8
2656,2656,Norway,,2020,,98.1,96.4,NOR,5379475.0,41.4,70.3,27.6
2658,2658,New Zealand,,2020,,92.5,89.3,NZL,5084300.0,40.8,45.1,35.2
2673,2673,Rwanda,,2020,,31.0,42.9,RWA,12952209.0,55.7,2.84,44.4
2684,2684,Sweden,,2020,,92.6,92.9,SWE,10353442.0,47.0,54.9,30.6
2688,2688,Togo,,2020,,28.0,17.9,TGO,8278737.0,18.7,2.9,43.7
2697,2697,Tanzania,,2020,,51.0,50.0,TZA,59734213.0,36.9,2.78,41.2
2705,2705,Yemen,,2020,,19.5,0.0,,,0.97,2.18,37.5
2711,2711,Afghanistan,,1960,,,,AFG,8996967.0,,2.08,34.9
2722,2722,Australia,,1960,,,,AUS,10276477.0,2.72,21.0,34.6
2725,2725,Burundi,,1960,,,,BDI,2797925.0,,0.98,35.1
2743,2743,Central African Republic,,1960,,,,CAF,1501668.0,,1.91,66.7
2744,2744,Canada,,1960,,,,CAN,17909009.0,6.86,22.6,33.0
2746,2746,Switzerland,,1960,,,,CHE,5327827.0,,46.8,37.9
2755,2755,Comoros,,1960,,,,COM,191122.0,,3.48,46.6
2767,2767,Denmark,,1960,,,,DNK,4579603.0,9.5,19.7,33.0
2784,2784,Finland,,1960,,,,FIN,4429634.0,14.3,11.9,34.1
2809,2809,Haiti,,1960,,,,HTI,3866162.0,3.88,2.55,59.3
2823,2823,Iceland,,1960,,,,ISL,175574.0,3.28,13.7,25.8
2885,2885,Netherlands,,1960,,,,NLD,11486631.0,5.33,16.6,42.3
2886,2886,Norway,,1960,,,,NOR,3581239.0,8.17,11.6,30.7
2889,2889,New Zealand,,1960,,,,NZL,2371800.0,5.0,18.8,31.0
2912,2912,Rwanda,,1960,,,,RWA,2935575.0,,1.85,38.5
2925,2925,South Sudan,,1960,,,,SSD,2842718.0,,1.93,47.4
2932,2932,Sweden,,1960,,,,SWE,7484656.0,13.8,16.4,35.8
2941,2941,Togo,,1960,,,,TGO,1580508.0,,2.61,57.4
2955,2955,Tanzania,,1960,,,,TZA,10052151.0,,993.0,37.8
2977,2977,Afghanistan,,1961,,,,AFG,9169406.0,,2.05,34.5
2988,2988,Australia,,1961,,,,AUS,10483000.0,2.72,20.7,34.3
2991,2991,Burundi,,1961,,,,BDI,2852438.0,0.0,0.82,35.0
3009,3009,Central African Republic,,1961,,,,CAF,1526057.0,,1.95,67.4
3010,3010,Canada,,1961,,,,CAN,18271000.0,7.29,22.8,33.0
3012,3012,Switzerland,,1961,,,,CHE,5434294.0,,49.0,38.0
3021,3021,Comoros,,1961,,,,COM,194149.0,,3.52,47.3
3033,3033,Denmark,,1961,,,,DNK,4611687.0,9.5,20.9,32.7
3050,3050,Finland,,1961,,,,FIN,4461005.0,14.1,12.8,34.0
3075,3075,Haiti,,1961,,,,HTI,3941956.0,5.17,2.46,59.9
3089,3089,Iceland,,1961,,,,ISL,179029.0,2.91,13.5,25.8
3151,3151,Netherlands,,1961,,,,NLD,11638712.0,7.2,16.5,42.2
3152,3152,Norway,,1961,,,,NOR,3609800.0,8.67,12.3,30.6
3155,3155,New Zealand,,1961,,,,NZL,2419700.0,5.42,19.5,30.8
3178,3178,Rwanda,,1961,,,,RWA,2998334.0,,1.77,38.7
3191,3191,South Sudan,,1961,,,,SSD,2895609.0,,1.89,47.5
3198,3198,Sweden,,1961,,,,SWE,7519998.0,7.28,17.3,35.6
3207,3207,Togo,,1961,,,,TGO,1597523.0,1.96,2.71,58.1
3221,3221,Tanzania,,1961,,,,TZA,10346695.0,,966.0,37.3
3243,3243,Afghanistan,,1962,,,,AFG,9351442.0,,2.04,34.0
3254,3254,Australia,,1962,,,,AUS,10742000.0,1.62,21.6,34.0
3257,3257,Burundi,,1962,,,,BDI,2907320.0,0.0,873.0,35.0
3275,3275,Central African Republic,,1962,,,,CAF,1551908.0,,1.86,68.0
3276,3276,Canada,,1962,,,,CAN,18614000.0,3.3,23.9,33.0
3278,3278,Switzerland,,1962,,,,CHE,5573815.0,,49.9,38.0
3287,3287,Comoros,,1962,,,,COM,197202.0,,3.84,47.9
3299,3299,Denmark,,1962,,,,DNK,4647727.0,9.5,22.0,32.4
3316,3316,Finland,,1962,,,,FIN,4491443.0,14.0,13.1,33.9
3341,3341,Haiti,,1962,,,,HTI,4019171.0,5.75,2.71,60.3
3355,3355,Iceland,,1962,,,,ISL,182378.0,2.4,14.4,25.8
3417,3417,Netherlands,,1962,,,,NLD,11805689.0,8.0,17.5,41.9
3418,3418,Norway,,1962,,,,NOR,3638918.0,8.5,12.7,30.4
3421,3421,New Zealand,,1962,,,,NZL,2482000.0,5.83,19.5,30.6
3444,3444,Rwanda,,1962,,,,RWA,3052937.0,,1.87,39.0
3457,3457,South Sudan,,1962,,,,SSD,2951041.0,,1.97,47.4
3464,3464,Sweden,,1962,,,,SWE,7561588.0,9.91,18.0,35.4
3473,3473,Togo,,1962,,,,TGO,1612761.0,0.93,2.74,58.6
3487,3487,Tanzania,,1962,,,,TZA,10651954.0,,1.04,36.6
3509,3509,Afghanistan,,1963,,,,AFG,9543200.0,,2.04,33.5
3520,3520,Australia,,1963,,,,AUS,10950000.0,0.0,22.4,33.5
3523,3523,Burundi,,1963,,,,BDI,2964416.0,0.0,893.0,34.9
3541,3541,Central African Republic,,1963,,,,CAF,1579375.0,,1.82,68.7
3542,3542,Canada,,1963,,,,CAN,18964000.0,3.29,24.7,33.0
3544,3544,Switzerland,,1963,,,,CHE,5694247.0,,51.0,38.1
3553,3553,Comoros,,1963,,,,COM,200371.0,,4.66,48.3
3565,3565,Denmark,,1963,,,,DNK,4684483.0,9.5,22.1,31.7
3582,3582,Finland,,1963,,,,FIN,4523309.0,14.6,13.5,33.8
3607,3607,Haiti,,1963,,,,HTI,4097755.0,6.32,2.54,60.7
3621,3621,Iceland,,1963,,,,ISL,185653.0,1.67,15.6,25.8
3683,3683,Netherlands,,1963,,,,NLD,11965966.0,8.44,18.0,41.5
3684,3684,Norway,,1963,,,,NOR,3666537.0,8.33,13.1,30.3
3687,3687,New Zealand,,1963,,,,NZL,2531800.0,6.25,20.4,30.5
3710,3710,Rwanda,,1963,,,,RWA,3105417.0,,1.64,39.1
3723,3723,South Sudan,,1963,,,,SSD,3009061.0,,1.88,47.5
3730,3730,Sweden,,1963,,,,SWE,7604328.0,11.8,18.9,35.2
3739,3739,Togo,,1963,,,,TGO,1631758.0,0.0,2.8,58.9
3753,3753,Tanzania,,1963,,,,TZA,10968196.0,,1.08,35.7
3775,3775,Afghanistan,,1964,,,,AFG,9744772.0,,2.03,33.0
3786,3786,Australia,,1964,,,,AUS,11167000.0,6.67,23.5,33.0
3789,3789,Burundi,,1964,,,,BDI,3026292.0,0.0,918.0,34.8
3807,3807,Central African Republic,,1964,,,,CAF,1608618.0,,1.82,69.2
3808,3808,Canada,,1964,,,,CAN,19325000.0,6.06,25.8,33.0
3810,3810,Switzerland,,1964,,,,CHE,5789228.0,,52.7,38.2
3819,3819,Comoros,,1964,,,,COM,203762.0,,5.01,48.7
3831,3831,Denmark,,1964,,,,DNK,4722072.0,9.5,24.1,31.0
3848,3848,Finland,,1964,,,,FIN,4548543.0,15.3,14.1,33.7
3873,3873,Haiti,,1964,,,,HTI,4177631.0,6.9,2.49,60.9
3887,3887,Iceland,,1964,,,,ISL,188983.0,1.67,16.9,25.8
3949,3949,Netherlands,,1964,,,,NLD,12127120.0,8.0,19.3,41.0
3950,3950,Norway,,1964,,,,NOR,3694339.0,8.17,13.8,30.1
3953,3953,New Zealand,,1964,,,,NZL,2585400.0,6.25,21.1,30.4
3976,3976,Rwanda,,1964,,,,RWA,3164258.0,,1.43,39.2
3989,3989,South Sudan,,1964,,,,SSD,3069735.0,,1.82,47.6
3996,3996,Sweden,,1964,,,,SWE,7661354.0,13.3,20.0,35.0
4005,4005,Togo,,1964,,,,TGO,1662073.0,0.77,3.11,59.0
4019,4019,Tanzania,,1964,,,,TZA,11295675.0,,1.12,34.6
4041,4041,Afghanistan,,1965,,,,AFG,9956318.0,1.36,2.02,32.5
4052,4052,Australia,,1965,,,,AUS,11388000.0,3.69,24.2,32.6
4055,4055,Burundi,,1965,,,,BDI,3094378.0,0.0,927.0,34.7
4073,4073,Central African Republic,,1965,,,,CAF,1639706.0,,1.79,69.8
4074,4074,Canada,,1965,,,,CAN,19678000.0,2.49,27.0,33.2
4076,4076,Switzerland,,1965,,,,CHE,5856472.0,,53.7,38.3
4085,4085,Comoros,,1965,,,,COM,207429.0,,5.02,49.0
4097,4097,Denmark,,1965,,,,DNK,4759012.0,10.1,25.1,30.3
4114,4114,Finland,,1965,,,,FIN,4563732.0,15.9,14.9,33.3
4139,4139,Haiti,,1965,,,,HTI,4258734.0,7.47,2.52,61.0
4153,4153,Iceland,,1965,,,,ISL,192286.0,1.67,17.8,25.8
4215,4215,Netherlands,,1965,,,,NLD,12294732.0,7.2,20.1,40.2
4216,4216,Norway,,1965,,,,NOR,3723168.0,8.0,14.5,29.9
4219,4219,New Zealand,,1965,,,,NZL,2628400.0,6.25,22.1,30.3
4242,4242,Rwanda,,1965,,,,RWA,3235536.0,0.0,1.45,39.2
4255,4255,South Sudan,,1965,,,,SSD,3133155.0,,1.91,47.5
4262,4262,Sweden,,1965,,,,SWE,7733853.0,8.61,20.7,34.7
4271,4271,Togo,,1965,,,,TGO,1708631.0,1.53,3.44,59.0
4285,4285,Tanzania,,1965,,,,TZA,11634837.0,,1.14,33.3
4307,4307,Afghanistan,,1966,,,,AFG,10174840.0,1.02,2.0,31.9
4318,4318,Australia,,1966,,,,AUS,11651000.0,2.72,24.4,32.0
4321,4321,Burundi,,1966,,,,BDI,3170496.0,0.71,942.0,34.6
4339,4339,Central African Republic,,1966,,,,CAF,1673019.0,,1.75,70.2
4340,4340,Canada,,1966,,,,CAN,20048000.0,4.21,28.3,33.3
4342,4342,Switzerland,,1966,,,,CHE,5918002.0,,54.3,38.4
4351,4351,Comoros,,1966,,,,COM,211477.0,,5.53,49.1
4363,4363,Denmark,,1966,,,,DNK,4797381.0,10.6,25.7,29.7
4380,4380,Finland,,1966,,,,FIN,4580869.0,16.5,15.2,33.1
4405,4405,Haiti,,1966,,,,HTI,4341325.0,8.05,2.51,61.0
4419,4419,Iceland,,1966,,,,ISL,195570.0,1.67,19.0,25.8
4481,4481,Netherlands,,1966,,,,NLD,12456251.0,5.33,20.5,39.4
4482,4482,Norway,,1966,,,,NOR,3753012.0,8.33,15.1,29.7
4485,4485,New Zealand,,1966,,,,NZL,2675900.0,6.25,23.2,30.2
4508,4508,Rwanda,,1966,,,,RWA,3321674.0,0.0,1.42,39.1
4521,4521,South Sudan,,1966,,,,SSD,3199348.0,,1.85,47.5
4528,4528,Sweden,,1966,,,,SWE,7807797.0,11.6,20.9,34.4
4537,4537,Togo,,1966,,,,TGO,1774020.0,2.26,3.65,59.1
4551,4551,Tanzania,,1966,,,,TZA,11985442.0,,1.27,31.8
4573,4573,Afghanistan,,1967,,,,AFG,10399936.0,0.67,2.0,31.5
4584,4584,Australia,,1967,,,,AUS,11799000.0,5.0,25.6,31.5
4587,4587,Burundi,,1967,,,,BDI,3253215.0,1.39,1.0,34.5
4605,4605,Central African Republic,,1967,,,,CAF,1708306.0,,1.78,70.5
4606,4606,Canada,,1967,,,,CAN,20412000.0,5.32,28.6,33.5
4608,4608,Switzerland,,1967,,,,CHE,5991785.0,,55.2,38.5
4617,4617,Comoros,,1967,,,,COM,215900.0,,5.74,49.3
4629,4629,Denmark,,1967,,,,DNK,4835354.0,10.6,26.5,29.3
4646,4646,Finland,,1967,,,,FIN,4605744.0,16.5,15.5,32.7
4671,4671,Haiti,,1967,,,,HTI,4425318.0,8.62,2.46,60.9
4685,4685,Iceland,,1967,,,,ISL,198751.0,1.67,18.5,25.8
4747,4747,Netherlands,,1967,,,,NLD,12598201.0,8.0,21.5,38.5
4748,4748,Norway,,1967,,,,NOR,3784539.0,8.67,16.0,29.5
4751,4751,New Zealand,,1967,,,,NZL,2724100.0,5.74,21.9,29.9
4774,4774,Rwanda,,1967,,,,RWA,3420897.0,0.0,1.54,38.9
4787,4787,South Sudan,,1967,,,,SSD,3268392.0,,1.75,47.6
4794,4794,Sweden,,1967,,,,SWE,7867931.0,13.8,21.5,34.0
4803,4803,Togo,,1967,,,,TGO,1855450.0,2.98,3.74,59.1
4817,4817,Tanzania,,1967,,,,TZA,12348188.0,,1.29,30.6
4839,4839,Afghanistan,,1968,,,,AFG,10637064.0,0.34,2.02,31.2
4850,4850,Australia,,1968,,,,AUS,12009000.0,1.62,26.6,31.0
4853,4853,Burundi,,1968,,,,BDI,3336930.0,2.04,967.0,34.4
4871,4871,Central African Republic,,1968,,,,CAF,1744198.0,,1.76,70.7
4872,4872,Canada,,1968,,,,CAN,20744000.0,1.68,29.6,33.9
4874,4874,Switzerland,,1968,,,,CHE,6067714.0,,56.4,38.5
4883,4883,Comoros,,1968,,,,COM,220574.0,,5.71,49.5
4895,4895,Denmark,,1968,,,,DNK,4864883.0,10.6,27.5,29.0
4912,4912,Finland,,1968,,,,FIN,4626469.0,16.5,15.8,32.1
4937,4937,Haiti,,1968,,,,HTI,4509811.0,7.76,2.56,60.8
4951,4951,Iceland,,1968,,,,ISL,201488.0,2.5,17.3,25.8
5013,5013,Netherlands,,1968,,,,NLD,12729721.0,7.11,22.7,37.7
5014,5014,Norway,,1968,,,,NOR,3816486.0,9.0,16.4,29.2
5017,5017,New Zealand,,1968,,,,NZL,2748100.0,5.24,21.7,29.7
5040,5040,Rwanda,,1968,,,,RWA,3529839.0,0.0,1.54,38.6
5053,5053,South Sudan,,1968,,,,SSD,3340426.0,,1.82,47.6
5060,5060,Sweden,,1968,,,,SWE,7912273.0,15.4,22.2,32.6
5069,5069,Togo,,1968,,,,TGO,1945777.0,3.68,3.82,59.2
5083,5083,Tanzania,,1968,,,,TZA,12725519.0,,1.34,29.5
5105,5105,Afghanistan,,1969,,,,AFG,10893772.0,0.0,2.01,31.2
5116,5116,Australia,,1969,,,,AUS,12263000.0,0.0,27.6,30.5
5119,5119,Burundi,,1969,,,,BDI,3413909.0,2.68,935.0,34.3
5137,5137,Central African Republic,,1969,,,,CAF,1778870.0,,1.81,70.8
5138,5138,Canada,,1969,,,,CAN,21028000.0,5.62,30.8,35.5
5140,5140,Switzerland,,1969,,,,CHE,6136387.0,,58.6,38.4
5149,5149,Comoros,,1969,,,,COM,225324.0,,5.77,49.6
5161,5161,Denmark,,1969,,,,DNK,4891860.0,12.8,29.3,28.8
5178,5178,Finland,,1969,,,,FIN,4623785.0,16.5,17.3,31.0
5203,5203,Haiti,,1969,,,,HTI,4593666.0,6.9,2.64,60.7
5217,5217,Iceland,,1969,,,,ISL,203369.0,3.33,17.6,25.8
5279,5279,Netherlands,,1969,,,,NLD,12877984.0,5.33,24.0,36.9
5280,5280,Norway,,1969,,,,NOR,3847707.0,9.33,17.1,29.0
5283,5283,New Zealand,,1969,,,,NZL,2772800.0,4.76,23.7,29.4
5306,5306,Rwanda,,1969,,,,RWA,3643237.0,0.0,1.68,38.3
5319,5319,South Sudan,,1969,,,,SSD,3415572.0,,1.89,47.5
5326,5326,Sweden,,1969,,,,SWE,7968072.0,11.3,23.2,31.3
5335,5335,Togo,,1969,,,,TGO,2034902.0,4.37,4.11,59.2
5349,5349,Tanzania,,1969,,,,TZA,13120587.0,,1.33,28.6
5371,5371,Afghanistan,,1970,,,,AFG,11173654.0,0.12,2.0,31.5
5382,5382,Australia,,1970,,,,AUS,12507000.0,3.33,28.6,30.1
5385,5385,Burundi,,1970,,,,BDI,3479070.0,3.29,1.16,34.3
5403,5403,Central African Republic,,1970,,,,CAF,1811157.0,,1.85,70.8
5404,5404,Canada,,1970,,,,CAN,21324000.0,6.59,31.1,36.6
5406,5406,Switzerland,,1970,,,,CHE,6180877.0,,61.6,38.3
5415,5415,Comoros,,1970,,,,COM,230055.0,,6.16,49.8
5427,5427,Denmark,,1970,,,,DNK,4928757.0,15.1,29.8,28.8
5444,5444,Finland,,1970,,,,FIN,4606307.0,16.5,18.7,30.0
5469,5469,Haiti,,1970,,,,HTI,4676237.0,6.03,2.77,60.6
5483,5483,Iceland,,1970,,,,ISL,204438.0,4.17,18.8,25.8
5545,5545,Netherlands,,1970,,,,NLD,13038526.0,2.33,25.2,36.2
5546,5546,Norway,,1970,,,,NOR,3875763.0,10.9,17.5,28.8
5549,5549,New Zealand,,1970,,,,NZL,2810700.0,4.71,23.2,29.4
5572,5572,Rwanda,,1970,,,,RWA,3757351.0,0.69,1.72,37.8
5585,5585,South Sudan,,1970,,,,SSD,3494011.0,,1.77,47.6
5592,5592,Sweden,,1970,,,,SWE,8042801.0,14.0,24.5,30.0
5601,5601,Togo,,1970,,,,TGO,2115522.0,5.04,3.91,59.0
5615,5615,Tanzania,,1970,,,,TZA,13535487.0,3.9,1.38,27.9
5637,5637,Afghanistan,,1971,,,,AFG,11475450.0,0.24,1.94,31.9
5648,5648,Australia,,1971,,,,AUS,12937000.0,1.08,29.3,29.8
5651,5651,Burundi,,1971,,,,BDI,3530000.0,3.88,1.17,34.2
5669,5669,Central African Republic,,1971,,,,CAF,1840517.0,,1.75,70.8
5670,5670,Canada,,1971,,,,CAN,21962032.0,6.74,32.4,37.3
5672,5672,Switzerland,,1971,,,,CHE,6213399.0,4.92,63.4,38.2
5681,5681,Comoros,,1971,,,,COM,234645.0,,6.36,49.9
5693,5693,Denmark,,1971,,,,DNK,4963126.0,17.3,30.5,28.8
5710,5710,Finland,,1971,,,,FIN,4612124.0,19.0,19.2,29.0
5735,5735,Haiti,,1971,,,,HTI,4757175.0,5.17,2.97,60.4
5749,5749,Iceland,,1971,,,,ISL,206098.0,5.0,21.1,25.8
5811,5811,Netherlands,,1971,,,,NLD,13194497.0,1.33,26.1,35.1
5812,5812,Norway,,1971,,,,NOR,3903039.0,12.5,18.4,28.6
5815,5815,New Zealand,,1971,,,,NZL,2853000.0,4.65,24.1,29.3
5838,5838,Rwanda,,1971,,,,RWA,3871428.0,1.34,1.69,37.3
5851,5851,South Sudan,,1971,,,,SSD,3575896.0,,1.85,47.5
5858,5858,Sweden,,1971,,,,SWE,8098334.0,16.5,24.6,28.7
5867,5867,Togo,,1971,,,,TGO,2185667.0,5.69,4.07,58.7
5881,5881,Tanzania,,1971,,,,TZA,13971698.0,4.82,1.41,27.3
5903,5903,Afghanistan,,1972,,,,AFG,11791222.0,0.35,1.58,32.4
5914,5914,Australia,,1972,,,,AUS,13177000.0,0.0,29.5,29.6
5917,5917,Burundi,,1972,,,,BDI,3569655.0,4.44,1.12,34.1
5935,5935,Central African Republic,,1972,,,,CAF,1867786.0,,1.68,70.6
5936,5936,Canada,,1972,,,,CAN,22218463.0,3.61,33.7,36.3
5938,5938,Switzerland,,1972,,,,CHE,6260956.0,5.12,64.8,38.0
5947,5947,Comoros,,1972,,,,COM,239229.0,,6.44,49.9
5959,5959,Denmark,,1972,,,,DNK,4991596.0,16.2,32.1,29.0
5976,5976,Finland,,1972,,,,FIN,4639657.0,21.5,20.5,27.9
6001,6001,Haiti,,1972,,,,HTI,4837334.0,4.31,3.0,60.2
6015,6015,Iceland,,1972,,,,ISL,209137.0,5.0,22.1,25.8
6077,6077,Netherlands,,1972,,,,NLD,13328593.0,10.0,26.8,34.1
6078,6078,Norway,,1972,,,,NOR,3933004.0,14.0,19.3,28.3
6081,6081,New Zealand,,1972,,,,NZL,2903900.0,4.6,24.7,29.1
6104,6104,Rwanda,,1972,,,,RWA,3987223.0,1.95,1.64,36.7
6117,6117,South Sudan,,1972,,,,SSD,3661442.0,,1.77,47.6
6124,6124,Sweden,,1972,,,,SWE,8122300.0,18.9,25.2,27.6
6133,6133,Togo,,1972,,,,TGO,2247578.0,6.33,4.08,58.3
6147,6147,Tanzania,,1972,,,,TZA,14428340.0,5.71,1.48,26.9
6169,6169,Afghanistan,,1973,,,,AFG,12108963.0,0.46,1.59,32.6
6180,6180,Australia,,1973,,,,AUS,13380000.0,1.6,30.6,29.5
6183,6183,Burundi,,1973,,,,BDI,3605120.0,4.99,1.19,34.0
6201,6201,Central African Republic,,1973,,,,CAF,1894850.0,,1.73,70.3
6202,6202,Canada,,1973,,,,CAN,22491777.0,7.37,35.7,35.2
6204,6204,Switzerland,,1973,,,,CHE,6307347.0,5.33,66.1,37.8
6213,6213,Comoros,,1973,,,,COM,244207.0,,6.83,50.0
6225,6225,Denmark,,1973,,,,DNK,5021861.0,15.1,33.3,29.4
6242,6242,Finland,,1973,,,,FIN,4666081.0,22.0,21.8,26.8
6267,6267,Haiti,,1973,,,,HTI,4918625.0,3.45,3.14,60.0
6281,6281,Iceland,,1973,,,,ISL,212317.0,5.0,23.2,25.8
6343,6343,Netherlands,,1973,,,,NLD,13439322.0,8.0,28.0,33.1
6344,6344,Norway,,1973,,,,NOR,3960612.0,15.5,20.2,28.1
6347,6347,New Zealand,,1973,,,,NZL,2961300.0,4.6,26.0,28.8
6370,6370,Rwanda,,1973,,,,RWA,4106411.0,2.53,1.65,36.0
6383,6383,South Sudan,,1973,,,,SSD,3750780.0,,1.58,47.9
6390,6390,Sweden,,1973,,,,SWE,8136312.0,21.4,26.2,26.4
6399,6399,Togo,,1973,,,,TGO,2303344.0,6.96,3.79,57.8
6413,6413,Tanzania,,1973,,,,TZA,14902271.0,6.58,1.49,26.6
6435,6435,Afghanistan,,1974,,,,AFG,12412960.0,0.56,1.63,32.9
6446,6446,Australia,,1974,,,,AUS,13723000.0,2.67,30.9,29.5
6449,6449,Burundi,,1974,,,,BDI,3646428.0,5.53,1.16,33.9
6467,6467,Central African Republic,,1974,,,,CAF,1924386.0,,1.64,70.0
6468,6468,Canada,,1974,,,,CAN,22807969.0,4.48,36.7,34.3
6470,6470,Switzerland,,1974,,,,CHE,6341405.0,5.53,66.6,37.5
6479,6479,Comoros,,1974,,,,COM,250107.0,,6.96,50.0
6491,6491,Denmark,,1974,,,,DNK,5045297.0,15.4,32.9,29.8
6508,6508,Finland,,1974,,,,FIN,4690574.0,22.5,22.4,25.6
6533,6533,Haiti,,1974,,,,HTI,5003708.0,3.74,3.32,59.7
6547,6547,Iceland,,1974,,,,ISL,215209.0,5.0,24.3,25.8
6609,6609,Netherlands,,1974,,,,NLD,13545056.0,4.0,29.0,32.2
6610,6610,Norway,,1974,,,,NOR,3985258.0,17.6,21.0,27.8
6613,6613,New Zealand,,1974,,,,NZL,3023700.0,4.6,27.1,28.6
6636,6636,Rwanda,,1974,,,,RWA,4231579.0,3.08,1.61,35.3
6649,6649,South Sudan,,1974,,,,SSD,3844094.0,,1.7,47.7
6656,6656,Sweden,,1974,,,,SWE,8159955.0,21.9,27.0,25.3
6665,6665,Togo,,1974,,,,TGO,2356620.0,7.57,3.82,57.3
6679,6679,Tanzania,,1974,,,,TZA,15388933.0,7.43,1.5,26.4
6701,6701,Afghanistan,,1975,,,,AFG,12689164.0,0.66,1.68,33.0
6712,6712,Australia,,1975,,,,AUS,13893000.0,3.14,31.3,29.7
6715,6715,Burundi,,1975,,,,BDI,3700879.0,6.04,1.13,33.8
6733,6733,Central African Republic,,1975,,,,CAF,1958367.0,,1.63,69.5
6734,6734,Canada,,1975,,,,CAN,23143275.0,6.59,37.0,33.3
6736,6736,Switzerland,,1975,,,,CHE,6338632.0,5.74,61.4,37.3
6745,6745,Comoros,,1975,,,,COM,257285.0,,7.33,50.0
6757,6757,Denmark,,1975,,,,DNK,5059862.0,15.6,32.8,30.4
6774,6774,Finland,,1975,,,,FIN,4711440.0,23.0,22.6,24.6
6799,6799,Haiti,,1975,,,,HTI,5094570.0,4.02,3.35,59.4
6813,6813,Iceland,,1975,,,,ISL,217979.0,5.0,24.1,25.8
6875,6875,Netherlands,,1975,,,,NLD,13666335.0,3.2,28.9,31.4
6876,6876,Norway,,1975,,,,NOR,4007313.0,19.7,22.2,27.6
6879,6879,New Zealand,,1975,,,,NZL,3083100.0,4.6,26.4,28.2
6902,6902,Rwanda,,1975,,,,RWA,4364709.0,3.6,1.53,34.5
6915,6915,South Sudan,,1975,,,,SSD,3941613.0,,1.87,47.5
6922,6922,Sweden,,1975,,,,SWE,8192437.0,22.4,27.6,24.3
6931,6931,Togo,,1975,,,,TGO,2410451.0,8.17,3.68,56.8
6945,6945,Tanzania,,1975,,,,TZA,15885228.0,8.26,1.54,26.4
6967,6967,Afghanistan,,1976,,,,AFG,12943093.0,0.76,1.73,33.0
6978,6978,Australia,,1976,,,,AUS,14033000.0,3.17,32.2,29.9
6981,6981,Burundi,,1976,,,,BDI,3770870.0,6.54,1.22,33.7
6999,6999,Central African Republic,,1976,,,,CAF,1997017.0,,1.66,69.0
